id	name	kind
Pathway::PC7_4761	Integrin-linked kinase signaling	Pathway
Pathway::PC7_4762	Integrins in angiogenesis	Pathway
Pathway::PC7_4764	Interaction With The Zona Pellucida	Pathway
Pathway::PC7_4765	Interaction between L1 and Ankyrins	Pathway
Pathway::PC7_4766	Interactions of Rev with host cellular proteins	Pathway
Pathway::PC7_4767	Interactions of Tat with host cellular proteins	Pathway
Pathway::PC7_4768	Interactions of Vpr with host cellular proteins	Pathway
Pathway::PC7_4769	Interconversion of 2-oxoglutarate and 2-hydroxyglutarate	Pathway
Pathway::PC7_4770	Interconversion of polyamines	Pathway
Pathway::PC7_4771	Interferon Signaling	Pathway
Pathway::PC7_4772	Interferon alpha/beta signaling	Pathway
Pathway::PC7_4773	Interferon gamma signaling	Pathway
Pathway::PC7_4775	Interleukin receptor SHC signaling	Pathway
Pathway::PC7_4777	Interleukin-1 processing	Pathway
Pathway::PC7_4778	Interleukin-1 signaling	Pathway
Pathway::PC7_4779	Interleukin-2 signaling	Pathway
Pathway::PC7_4780	Interleukin-3, 5 and GM-CSF signaling	Pathway
Pathway::PC7_4781	Interleukin-6 signaling	Pathway
Pathway::PC7_4782	Interleukin-7 signaling	Pathway
Pathway::PC7_4783	Internalization of ErbB1	Pathway
Pathway::PC7_4784	Intrinsic Pathway	Pathway
Pathway::PC7_4785	Intrinsic Pathway for Apoptosis	Pathway
Pathway::PC7_4786	Inwardly rectifying K+ channels	Pathway
Pathway::PC7_4791	Ion channel transport	Pathway
Pathway::PC7_4792	Ion transport by P-type ATPases	Pathway
Pathway::PC7_4806	Iron uptake and transport	Pathway
Pathway::PC7_4819	JNK (c-Jun kinases) phosphorylation and activation mediated by activated human TAK1	Pathway
Pathway::PC7_4820	JNK signaling in the CD4+ TCR pathway	Pathway
Pathway::PC7_4862	KSRP destabilizes mRNA	Pathway
Pathway::PC7_4874	Keratan sulfate biosynthesis	Pathway
Pathway::PC7_4875	Keratan sulfate degradation	Pathway
Pathway::PC7_4876	Keratan sulfate/keratin metabolism	Pathway
Pathway::PC7_4884	Ketone body catabolism	Pathway
Pathway::PC7_4887	Kinesins	Pathway
Pathway::PC7_4888	Klotho-mediated ligand binding	Pathway
Pathway::PC7_4917	L1CAM interactions	Pathway
Pathway::PC7_4921	LDL endocytosis	Pathway
Pathway::PC7_4938	LKB1 signaling events	Pathway
Pathway::PC7_4940	LPA receptor mediated events	Pathway
Pathway::PC7_4941	LPA4-mediated signaling events	Pathway
Pathway::PC7_4945	LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production	Pathway
Pathway::PC7_4946	Lagging Strand Synthesis	Pathway
Pathway::PC7_4947	Laminin interactions	Pathway
Pathway::PC7_4948	Late Phase of HIV Life Cycle	Pathway
Pathway::PC7_4949	Latent infection of Homo sapiens with Mycobacterium tuberculosis	Pathway
Pathway::PC7_4951	Leading Strand Synthesis	Pathway
Pathway::PC7_4952	Lectin pathway of complement activation	Pathway
Pathway::PC7_4961	Leukotriene receptors	Pathway
Pathway::PC7_4965	Ligand-gated ion channel transport	Pathway
Pathway::PC7_4968	Linoleic acid (LA) metabolism	Pathway
Pathway::PC7_4970	Lipid and lipoprotein metabolism	Pathway
Pathway::PC7_4992	Lipoprotein metabolism	Pathway
Pathway::PC7_4994	Lissencephaly gene (LIS1) in neuronal migration and development	Pathway
Pathway::PC7_5016	Localization of the PINCH-ILK-PARVIN complex to focal adhesions	Pathway
Pathway::PC7_5024	Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling	Pathway
Pathway::PC7_5025	Loss of Function of SMAD2/3 in Cancer	Pathway
Pathway::PC7_5029	Loss of Nlp from mitotic centrosomes	Pathway
Pathway::PC7_5045	Lysine catabolism	Pathway
Pathway::PC7_5047	Lysosome Vesicle Biogenesis	Pathway
Pathway::PC7_5048	Lysosphingolipid and LPA receptors	Pathway
Pathway::PC7_5049	M Phase	Pathway
Pathway::PC7_5051	MAP kinase activation in TLR cascade	Pathway
Pathway::PC7_5078	MAPK targets/ Nuclear events mediated by MAP kinases	Pathway
Pathway::PC7_5124	MASTL Facilitates Mitotic Progression	Pathway
Pathway::PC7_5139	MEK activation	Pathway
Pathway::PC7_5157	MHC class II antigen presentation	Pathway
Pathway::PC7_5188	MMR	Pathway
Pathway::PC7_5271	Meiosis	Pathway
Pathway::PC7_5272	Meiotic recombination	Pathway
Pathway::PC7_5273	Meiotic synapsis	Pathway
Pathway::PC7_5307	Membrane Trafficking	Pathway
Pathway::PC7_5308	Membrane binding and targetting of GAG proteins	Pathway
Pathway::PC7_5322	Metabolism	Pathway
Pathway::PC7_5323	Metabolism of Angiotensinogen to Angiotensins	Pathway
Pathway::PC7_5324	Metabolism of RNA	Pathway
Pathway::PC7_5325	Metabolism of folate and pterines	Pathway
Pathway::PC7_5326	Metabolism of lipids and lipoproteins	Pathway
Pathway::PC7_5327	Metabolism of mRNA	Pathway
Pathway::PC7_5328	Metabolism of nitric oxide	Pathway
Pathway::PC7_5329	Metabolism of polyamines	Pathway
Pathway::PC7_5330	Metabolism of proteins	Pathway
Pathway::PC7_5332	Metabolism of steroid hormones and vitamin D	Pathway
Pathway::PC7_5339	Metal ion SLC transporters	Pathway
Pathway::PC7_5360	Methionine salvage pathway	Pathway
Pathway::PC7_5373	Methylation	Pathway
Pathway::PC7_5444	MicroRNA (miRNA) biogenesis	Pathway
Pathway::PC7_5504	Mineralocorticoid biosynthesis	Pathway
Pathway::PC7_5508	Miscellaneous substrates	Pathway
Pathway::PC7_5509	Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)	Pathway
Pathway::PC7_5510	Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)	Pathway
Pathway::PC7_5512	Mitochondrial ABC transporters	Pathway
Pathway::PC7_5513	Mitochondrial Fatty Acid Beta-Oxidation	Pathway
Pathway::PC7_5514	Mitochondrial Uncoupling Proteins	Pathway
Pathway::PC7_5515	Mitochondrial biogenesis	Pathway
Pathway::PC7_5516	Mitochondrial iron-sulfur cluster biogenesis	Pathway
Pathway::PC7_5517	Mitochondrial protein import	Pathway
Pathway::PC7_5518	Mitochondrial tRNA aminoacylation	Pathway
Pathway::PC7_5519	Mitochondrial transcription initiation	Pathway
Pathway::PC7_5521	Mitochondrial translation	Pathway
Pathway::PC7_5522	Mitochondrial translation elongation	Pathway
Pathway::PC7_5523	Mitochondrial translation initiation	Pathway
Pathway::PC7_5524	Mitochondrial translation termination	Pathway
Pathway::PC7_5527	Mitotic Anaphase	Pathway
Pathway::PC7_5528	Mitotic G1-G1/S phases	Pathway
Pathway::PC7_5529	Mitotic G2-G2/M phases	Pathway
Pathway::PC7_5530	Mitotic M-M/G1 phases	Pathway
Pathway::PC7_5531	Mitotic Metaphase and Anaphase	Pathway
Pathway::PC7_5532	Mitotic Metaphase/Anaphase Transition	Pathway
Pathway::PC7_5533	Mitotic Prometaphase	Pathway
Pathway::PC7_5534	Mitotic Prophase	Pathway
Pathway::PC7_5535	Mitotic Spindle Checkpoint	Pathway
Pathway::PC7_5537	Molecules associated with elastic fibres	Pathway
Pathway::PC7_5538	Molybdenum cofactor biosynthesis	Pathway
Pathway::PC7_5546	Multifunctional anion exchangers	Pathway
Pathway::PC7_5550	Muscarinic acetylcholine receptors	Pathway
Pathway::PC7_5551	Muscle contraction	Pathway
Pathway::PC7_5558	MyD88 cascade initiated on plasma membrane	Pathway
Pathway::PC7_5559	MyD88 dependent cascade initiated on endosome	Pathway
Pathway::PC7_5560	MyD88-independent cascade	Pathway
Pathway::PC7_5561	MyD88:Mal cascade initiated on plasma membrane	Pathway
Pathway::PC7_5665	N-Glycan antennae elongation	Pathway
Pathway::PC7_5673	N-cadherin signaling events	Pathway
Pathway::PC7_5678	N-glycan antennae elongation in the medial/trans-Golgi	Pathway
Pathway::PC7_5679	N-glycan trimming and elongation in the cis-Golgi	Pathway
Pathway::PC7_5680	N-glycan trimming in the ER and Calnexin/Calreticulin cycle	Pathway
Pathway::PC7_5689	NADE modulates death signalling	Pathway
Pathway::PC7_5697	NCAM signaling for neurite out-growth	Pathway
Pathway::PC7_5698	NCAM1 interactions	Pathway
Pathway::PC7_5707	NEP/NS2 Interacts with the Cellular Export Machinery	Pathway
Pathway::PC7_5708	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10	Pathway
Pathway::PC7_5709	NF-kB is activated and signals survival	Pathway
Pathway::PC7_5749	NFG and proNGF binds to p75NTR	Pathway
Pathway::PC7_5769	NGF processing	Pathway
Pathway::PC7_5772	NGF signalling via TRKA from the plasma membrane	Pathway
Pathway::PC7_5773	NGF-independant TRKA activation	Pathway
Pathway::PC7_5776	NICD traffics to nucleus	Pathway
Pathway::PC7_5779	NOD1/2 Signaling Pathway	Pathway
Pathway::PC7_5781	NOSIP mediated eNOS trafficking	Pathway
Pathway::PC7_5782	NOSTRIN mediated eNOS trafficking	Pathway
Pathway::PC7_5783	NOTCH1 Intracellular Domain Regulates Transcription	Pathway
Pathway::PC7_5788	NOTCH2 Activation and Transmission of Signal to the Nucleus	Pathway
Pathway::PC7_5789	NOTCH2 intracellular domain regulates transcription	Pathway
Pathway::PC7_5825	NRAGE signals death through JNK	Pathway
Pathway::PC7_5835	NRIF signals cell death from the nucleus	Pathway
Pathway::PC7_5837	NS1 Mediated Effects on Host Pathways	Pathway
Pathway::PC7_5847	Na+-dependent glucose transporters	Pathway
Pathway::PC7_5848	Na+/Cl- dependent neurotransmitter transporters	Pathway
Pathway::PC7_5867	Nectin adhesion pathway	Pathway
Pathway::PC7_5868	Nectin/Necl trans heterodimerization	Pathway
Pathway::PC7_5869	Nef Mediated CD4 Down-regulation	Pathway
Pathway::PC7_5870	Nef Mediated CD8 Down-regulation	Pathway
Pathway::PC7_5871	Nef and signal transduction	Pathway
Pathway::PC7_5872	Nef mediated downregulation of CD28 cell surface expression	Pathway
Pathway::PC7_5873	Nef mediated downregulation of MHC class I complex cell surface expression	Pathway
Pathway::PC7_5874	Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters	Pathway
Pathway::PC7_5875	Negative epigenetic regulation of rRNA expression	Pathway
Pathway::PC7_5876	Negative regulation of FGFR signaling	Pathway
Pathway::PC7_5877	Negative regulation of the PI3K/AKT network	Pathway
Pathway::PC7_5878	Negative regulators of RIG-I/MDA5 signaling	Pathway
Pathway::PC7_5881	Nephrin interactions	Pathway
Pathway::PC7_5882	Nephrin/Neph1 signaling in the kidney podocyte	Pathway
Pathway::PC7_5883	Netrin mediated repulsion signals	Pathway
Pathway::PC7_5884	Netrin-1 signaling	Pathway
Pathway::PC7_5885	Netrin-mediated signaling events	Pathway
Pathway::PC7_5886	Neurofascin interactions	Pathway
Pathway::PC7_5887	Neuronal System	Pathway
Pathway::PC7_5888	Neurophilin interactions with VEGF and VEGFR	Pathway
Pathway::PC7_5889	Neurotransmitter Clearance In The Synaptic Cleft	Pathway
Pathway::PC7_5890	Neurotransmitter Receptor Binding And Downstream Transmission In The Postsynaptic Cell	Pathway
Pathway::PC7_5891	Neurotransmitter Release Cycle	Pathway
Pathway::PC7_5893	Neurotrophic factor-mediated Trk receptor signaling	Pathway
Pathway::PC7_5907	Nicotinamide salvaging	Pathway
Pathway::PC7_5909	Nicotinate metabolism	Pathway
Pathway::PC7_5948	Nitric oxide stimulates guanylate cyclase	Pathway
Pathway::PC7_5966	NoRC negatively regulates rRNA expression	Pathway
Pathway::PC7_5967	Non-coding RNA Metabolism	Pathway
Pathway::PC7_5968	Non-integrin membrane-ECM interactions	Pathway
Pathway::PC7_5969	Noncanonical Wnt signaling pathway	Pathway
Pathway::PC7_5970	Nongenotropic Androgen signaling	Pathway
Pathway::PC7_5971	Nonhomologous End-joining (NHEJ)	Pathway
Pathway::PC7_5972	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	Pathway
Pathway::PC7_5973	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	Pathway
Pathway::PC7_5975	Norepinephrine Neurotransmitter Release Cycle	Pathway
Pathway::PC7_5981	Notch signaling pathway	Pathway
Pathway::PC7_5983	Notch-mediated HES/HEY network	Pathway
Pathway::PC7_5984	NrCAM interactions	Pathway
Pathway::PC7_5985	Nuclear Envelope Breakdown	Pathway
Pathway::PC7_5987	Nuclear Events (kinase and transcription factor activation)	Pathway
Pathway::PC7_5988	Nuclear Pore Complex (NPC) Disassembly	Pathway
Pathway::PC7_5989	Nuclear Receptor transcription pathway	Pathway
Pathway::PC7_5990	Nuclear import of Rev protein	Pathway
Pathway::PC7_5991	Nuclear signaling by ERBB4	Pathway
Pathway::PC7_5993	Nucleotide Excision Repair	Pathway
Pathway::PC7_5994	Nucleotide metabolism	Pathway
Pathway::PC7_5995	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	Pathway
Pathway::PC7_5996	Nucleotide-like (purinergic) receptors	Pathway
Pathway::PC7_5999	O-glycosylation of TSR domain-containing proteins	Pathway
Pathway::PC7_6000	O-linked glycosylation	Pathway
Pathway::PC7_6001	O-linked glycosylation of mucins	Pathway
Pathway::PC7_6044	Olfactory Signaling Pathway	Pathway
Pathway::PC7_6045	Oligomerization of connexins into connexons	Pathway
Pathway::PC7_6047	Oncogene Induced Senescence	Pathway
Pathway::PC7_6050	Opioid Signalling	Pathway
Pathway::PC7_6053	Opsins	Pathway
Pathway::PC7_6054	Orc1 removal from chromatin	Pathway
Pathway::PC7_6055	Orexin and neuropeptides FF and QRFP bind to their respective receptors	Pathway
Pathway::PC7_6057	Organelle biogenesis and maintenance	Pathway
Pathway::PC7_6058	Organic anion transport	Pathway
Pathway::PC7_6059	Organic anion transporters	Pathway
Pathway::PC7_6060	Organic cation transport	Pathway
Pathway::PC7_6061	Organic cation/anion/zwitterion transport	Pathway
Pathway::PC7_6065	Orphan transporters	Pathway
Pathway::PC7_6066	Osteopontin-mediated events	Pathway
Pathway::PC7_6067	Other semaphorin interactions	Pathway
Pathway::PC7_6072	Oxidative Stress Induced Senescence	Pathway
Pathway::PC7_6073	Oxidative demethylation of DNA	Pathway
Pathway::PC7_6085	Oxygen-dependent asparagine hydroxylation of Hypoxia-inducible Factor Alpha	Pathway
Pathway::PC7_6086	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	Pathway
Pathway::PC7_6094	P2Y receptors	Pathway
Pathway::PC7_6097	PAOs oxidise polyamines to amines	Pathway
Pathway::PC7_6098	PAR1-mediated thrombin signaling events	Pathway
Pathway::PC7_6099	PAR4-mediated thrombin signaling events	Pathway
Pathway::PC7_610	2-LTR circle formation	Pathway
Pathway::PC7_6108	PCP/CE pathway	Pathway
Pathway::PC7_6128	PD-1 signaling	Pathway
Pathway::PC7_6135	PDGF receptor signaling network	Pathway
Pathway::PC7_6140	PDGFR-alpha signaling pathway	Pathway
Pathway::PC7_6141	PDGFR-beta signaling pathway	Pathway
Pathway::PC7_6142	PECAM1 interactions	Pathway
Pathway::PC7_6143	PERK regulates gene expression	Pathway
Pathway::PC7_6147	PI Metabolism	Pathway
Pathway::PC7_6149	PI-3K cascade	Pathway
Pathway::PC7_6153	PI3K Cascade	Pathway
Pathway::PC7_6157	PI3K/AKT activation	Pathway
Pathway::PC7_6171	PKA activation	Pathway
Pathway::PC7_6172	PKA activation in glucagon signalling	Pathway
Pathway::PC7_6173	PKA-mediated phosphorylation of CREB	Pathway
Pathway::PC7_6174	PKA-mediated phosphorylation of key metabolic factors	Pathway
Pathway::PC7_6175	PKB-mediated events	Pathway
Pathway::PC7_6177	PLC beta mediated events	Pathway
Pathway::PC7_6178	PLC-gamma1 signalling	Pathway
Pathway::PC7_6180	PLCG1 events in ERBB2 signaling	Pathway
Pathway::PC7_6189	PLK1 signaling events	Pathway
Pathway::PC7_6190	PLK2 and PLK4 events	Pathway
Pathway::PC7_6191	PLK3 signaling events	Pathway
Pathway::PC7_6200	POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation	Pathway
Pathway::PC7_6201	POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation	Pathway
Pathway::PC7_6202	PP2A-mediated dephosphorylation of key metabolic factors	Pathway
Pathway::PC7_6203	PPARA activates gene expression	Pathway
Pathway::PC7_6233	PRC2 methylates histones and DNA	Pathway
Pathway::PC7_6269	PRPP biosynthesis	Pathway
Pathway::PC7_6310	PTM: gamma carboxylation, hypusine formation and arylsulfatase activation	Pathway
Pathway::PC7_6315	Packaging Of Telomere Ends	Pathway
Pathway::PC7_6373	Passive transport by Aquaporins	Pathway
Pathway::PC7_6375	Pausing and recovery of Tat-mediated HIV elongation	Pathway
Pathway::PC7_6393	Peptide chain elongation	Pathway
Pathway::PC7_6394	Peptide hormone biosynthesis	Pathway
Pathway::PC7_6395	Peptide hormone metabolism	Pathway
Pathway::PC7_6396	Peptide ligand-binding receptors	Pathway
Pathway::PC7_6403	Peroxisomal lipid metabolism	Pathway
Pathway::PC7_6432	Phase 1 - Functionalization of compounds	Pathway
Pathway::PC7_6433	Phase II conjugation	Pathway
Pathway::PC7_6443	Phenylalanine and tyrosine catabolism	Pathway
Pathway::PC7_6455	Phosphate bond hydrolysis by NUDT proteins	Pathway
Pathway::PC7_6461	Phospholipase C-mediated cascade	Pathway
Pathway::PC7_6462	Phospholipid metabolism	Pathway
Pathway::PC7_6463	Phosphorylation of CD3 and TCR zeta chains	Pathway
Pathway::PC7_6464	Phosphorylation of Emi1	Pathway
Pathway::PC7_6465	Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes	Pathway
Pathway::PC7_6466	Phosphorylation of proteins involved in the G2/M transition by Cyclin A:Cdc2 complexes	Pathway
Pathway::PC7_6467	Phosphorylation of the APC/C	Pathway
Pathway::PC7_6507	Plasma membrane estrogen receptor signaling	Pathway
Pathway::PC7_6508	Plasmalogen biosynthesis	Pathway
Pathway::PC7_6510	Platelet Adhesion to exposed collagen	Pathway
Pathway::PC7_6511	Platelet Aggregation (Plug Formation)	Pathway
Pathway::PC7_6512	Platelet activation, signaling and aggregation	Pathway
Pathway::PC7_6513	Platelet calcium homeostasis	Pathway
Pathway::PC7_6514	Platelet degranulation	Pathway
Pathway::PC7_6515	Platelet homeostasis	Pathway
Pathway::PC7_6516	Platelet sensitization by LDL	Pathway
Pathway::PC7_6517	Plexin-D1 Signaling	Pathway
Pathway::PC7_6519	Polo-like kinase mediated events	Pathway
Pathway::PC7_6520	Polo-like kinase signaling events in the cell cycle	Pathway
Pathway::PC7_6532	Porphyrin metabolism	Pathway
Pathway::PC7_6533	Post NMDA receptor activation events	Pathway
Pathway::PC7_6534	Post-Elongation Processing of Intron-Containing pre-mRNA	Pathway
Pathway::PC7_6535	Post-Elongation Processing of Intronless pre-mRNA	Pathway
Pathway::PC7_6537	Post-chaperonin tubulin folding pathway	Pathway
Pathway::PC7_6538	Post-transcriptional silencing by small RNAs	Pathway
Pathway::PC7_6539	Post-translational modification: synthesis of GPI-anchored proteins	Pathway
Pathway::PC7_6540	Post-translational protein modification	Pathway
Pathway::PC7_6542	Posttranslational regulation of adherens junction stability and dissassembly	Pathway
Pathway::PC7_6543	Potassium Channels	Pathway
Pathway::PC7_6555	Potassium transport channels	Pathway
Pathway::PC7_6561	Pre-NOTCH Expression and Processing	Pathway
Pathway::PC7_6562	Pre-NOTCH Processing in Golgi	Pathway
Pathway::PC7_6563	Pre-NOTCH Processing in the Endoplasmic Reticulum	Pathway
Pathway::PC7_6564	Pre-NOTCH Transcription and Translation	Pathway
Pathway::PC7_6566	Prefoldin mediated transfer of substrate to CCT/TriC	Pathway
Pathway::PC7_6567	Pregnenolone biosynthesis	Pathway
Pathway::PC7_6569	Presenilin action in Notch and Wnt signaling	Pathway
Pathway::PC7_6570	Presynaptic function of Kainate receptors	Pathway
Pathway::PC7_6571	Presynaptic nicotinic acetylcholine receptors	Pathway
Pathway::PC7_6572	Presynaptic phase of homologous DNA pairing and strand exchange	Pathway
Pathway::PC7_6588	Processing and activation of SUMO	Pathway
Pathway::PC7_6589	Processing of Capped Intron-Containing Pre-mRNA	Pathway
Pathway::PC7_6591	Processing of DNA double-strand break ends	Pathway
Pathway::PC7_6592	Processing of DNA ends prior to end rejoining	Pathway
Pathway::PC7_6593	Processing of Intronless Pre-mRNAs	Pathway
Pathway::PC7_6595	Processive synthesis on the C-strand of the telomere	Pathway
Pathway::PC7_6596	Processive synthesis on the lagging strand	Pathway
Pathway::PC7_6615	Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2	Pathway
Pathway::PC7_6616	Prolactin receptor signaling	Pathway
Pathway::PC7_6617	Proline catabolism	Pathway
Pathway::PC7_6618	Prolonged ERK activation events	Pathway
Pathway::PC7_6620	Propionyl-CoA catabolism	Pathway
Pathway::PC7_6638	Prostacyclin signalling through prostacyclin receptor	Pathway
Pathway::PC7_6640	Prostanoid ligand receptors	Pathway
Pathway::PC7_6642	Protein folding	Pathway
Pathway::PC7_6643	Proteoglycan syndecan-mediated signaling events	Pathway
Pathway::PC7_6644	Proton-coupled monocarboxylate transport	Pathway
Pathway::PC7_6645	Proton-coupled neutral amino acid transporters	Pathway
Pathway::PC7_6646	Proton/oligonucleotide cotransporters	Pathway
Pathway::PC7_6649	Purine catabolism	Pathway
Pathway::PC7_6652	Purine metabolism	Pathway
Pathway::PC7_6653	Purine ribonucleoside monophosphate biosynthesis	Pathway
Pathway::PC7_6654	Purine salvage	Pathway
Pathway::PC7_6660	Pyrimidine biosynthesis	Pathway
Pathway::PC7_6661	Pyrimidine catabolism	Pathway
Pathway::PC7_6663	Pyrimidine metabolism	Pathway
Pathway::PC7_6664	Pyrimidine salvage reactions	Pathway
Pathway::PC7_6666	Pyrophosphate hydrolysis	Pathway
Pathway::PC7_6669	Pyruvate metabolism	Pathway
Pathway::PC7_6670	Pyruvate metabolism and Citric Acid (TCA) cycle	Pathway
Pathway::PC7_6740	RAC1 signaling pathway	Pathway
Pathway::PC7_6745	RAF activation	Pathway
Pathway::PC7_6747	RAF/MAP kinase cascade	Pathway
Pathway::PC7_6777	REV-ERBA represses gene expression	Pathway
Pathway::PC7_6786	RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways	Pathway
Pathway::PC7_6787	RIP-mediated NFkB activation via ZBP1	Pathway
Pathway::PC7_6788	RMTs methylate histone arginines	Pathway
Pathway::PC7_6789	RNA Pol II CTD phosphorylation and interaction with CE	Pathway
Pathway::PC7_6790	RNA Polymerase I Chain Elongation	Pathway
Pathway::PC7_6791	RNA Polymerase I Promoter Clearance	Pathway
Pathway::PC7_6792	RNA Polymerase I Promoter Escape	Pathway
Pathway::PC7_6793	RNA Polymerase I Promoter Opening	Pathway
Pathway::PC7_6794	RNA Polymerase I Transcription	Pathway
Pathway::PC7_6795	RNA Polymerase I Transcription Initiation	Pathway
Pathway::PC7_6796	RNA Polymerase I Transcription Termination	Pathway
Pathway::PC7_6797	RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription	Pathway
Pathway::PC7_6799	RNA Polymerase II Pre-transcription Events	Pathway
Pathway::PC7_6801	RNA Polymerase II Transcription	Pathway
Pathway::PC7_6807	RNA Polymerase III Abortive And Retractive Initiation	Pathway
Pathway::PC7_6808	RNA Polymerase III Chain Elongation	Pathway
Pathway::PC7_6810	RNA Polymerase III Transcription Initiation	Pathway
Pathway::PC7_6811	RNA Polymerase III Transcription Initiation From Type 1 Promoter	Pathway
Pathway::PC7_6812	RNA Polymerase III Transcription Initiation From Type 2 Promoter	Pathway
Pathway::PC7_6813	RNA Polymerase III Transcription Initiation From Type 3 Promoter	Pathway
Pathway::PC7_6814	RNA Polymerase III Transcription Termination	Pathway
Pathway::PC7_6815	RNF mutants show enhanced WNT signaling and proliferation	Pathway
Pathway::PC7_6818	RORA activates circadian gene expression	Pathway
Pathway::PC7_6826	RSK activation	Pathway
Pathway::PC7_6828	RXR and RAR heterodimerization with other nuclear receptor	Pathway
Pathway::PC7_6848	Rap1 signalling	Pathway
Pathway::PC7_6849	Rapid glucocorticoid signaling	Pathway
Pathway::PC7_685	3' -UTR-mediated translational regulation	Pathway
Pathway::PC7_6852	Ras activation uopn Ca2+ infux through NMDA receptor	Pathway
Pathway::PC7_6853	Ras signaling in the CD4+ TCR pathway	Pathway
Pathway::PC7_6855	Reactions specific to the complex N-glycan synthesis pathway	Pathway
Pathway::PC7_6860	Receptor-ligand binding initiates the second proteolytic cleavage of Notch receptor	Pathway
Pathway::PC7_6863	Recruitment of NuMA to mitotic centrosomes	Pathway
Pathway::PC7_6865	Recruitment of repair and signaling proteins to double-strand breaks	Pathway
Pathway::PC7_6866	Recycling of bile acids and salts	Pathway
Pathway::PC7_6867	Recycling of eIF2:GDP	Pathway
Pathway::PC7_6868	Recycling pathway of L1	Pathway
Pathway::PC7_6869	Reduction of cytosolic Ca++ levels	Pathway
Pathway::PC7_6870	Reelin signaling pathway	Pathway
Pathway::PC7_6871	Regulated proteolysis of p75NTR	Pathway
Pathway::PC7_6874	Regulation of AMPK activity via LKB1	Pathway
Pathway::PC7_6875	Regulation of APC/C activators between G1/S and early anaphase	Pathway
Pathway::PC7_6876	Regulation of Androgen receptor activity	Pathway
Pathway::PC7_6877	Regulation of Apoptosis	Pathway
Pathway::PC7_6878	Regulation of CDC42 activity	Pathway
Pathway::PC7_6879	Regulation of Commissural axon pathfinding by Slit and Robo	Pathway
Pathway::PC7_6880	Regulation of Complement cascade	Pathway
Pathway::PC7_6881	Regulation of DNA replication	Pathway
Pathway::PC7_6882	Regulation of Glucokinase by Glucokinase Regulatory Protein	Pathway
Pathway::PC7_6883	Regulation of HSF1-mediated heat shock response	Pathway
Pathway::PC7_6885	Regulation of IFNA signaling	Pathway
Pathway::PC7_6886	Regulation of IFNG signaling	Pathway
Pathway::PC7_6887	Regulation of IGF Activity by IGFBP	Pathway
Pathway::PC7_6888	Regulation of KIT signaling	Pathway
Pathway::PC7_6890	Regulation of PLK1 Activity at G2/M Transition	Pathway
Pathway::PC7_6891	Regulation of RAC1 activity	Pathway
Pathway::PC7_6892	Regulation of Ras family activation	Pathway
Pathway::PC7_6893	Regulation of Rheb GTPase activity by AMPK	Pathway
Pathway::PC7_6894	Regulation of RhoA activity	Pathway
Pathway::PC7_6895	Regulation of Telomerase	Pathway
Pathway::PC7_6896	Regulation of actin dynamics for phagocytic cup formation	Pathway
Pathway::PC7_6897	Regulation of activated PAK-2p34 by proteasome mediated degradation	Pathway
Pathway::PC7_6898	Regulation of beta-cell development	Pathway
Pathway::PC7_6899	Regulation of cholesterol biosynthesis by SREBP (SREBF)	Pathway
Pathway::PC7_6900	Regulation of cytoplasmic and nuclear SMAD2/3 signaling	Pathway
Pathway::PC7_6901	Regulation of cytoskeletal remodeling and cell spreading by IPP complex components	Pathway
Pathway::PC7_6902	Regulation of gap junction activity	Pathway
Pathway::PC7_6903	Regulation of gene expression by Hypoxia-inducible Factor	Pathway
Pathway::PC7_6904	Regulation of gene expression in beta cells	Pathway
Pathway::PC7_6905	Regulation of gene expression in early pancreatic precursor cells	Pathway
Pathway::PC7_6906	Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells	Pathway
Pathway::PC7_6907	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells	Pathway
Pathway::PC7_6908	Regulation of innate immune responses to cytosolic DNA	Pathway
Pathway::PC7_6909	Regulation of insulin secretion	Pathway
Pathway::PC7_6910	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)	Pathway
Pathway::PC7_6911	Regulation of mRNA stability by proteins that bind AU-rich elements	Pathway
Pathway::PC7_6913	Regulation of nuclear SMAD2/3 signaling	Pathway
Pathway::PC7_6914	Regulation of nuclear beta catenin signaling and target gene transcription	Pathway
